node_1,node_2
8,81
8,126
8,159
8,169
8,176
8,182
8,187
8,203
8,219
8,249
8,256
8,258
8,264
8,284
8,289
8,296
8,303
8,308
8,325
8,327
8,346
8,357
8,385
8,413
8,420
8,421
8,441
8,445
8,453
8,462
8,478
8,489
8,491
8,513
8,522
8,533
8,541
8,547
8,549
8,565
8,571
8,574
8,612
8,614
8,646
8,675
8,678
8,680
8,684
8,697
8,707
8,716
8,719
8,732
8,749
8,752
8,765
8,780
8,799
8,807
8,813
8,816
8,847
8,858
8,868
8,884
8,890
8,923
8,932
8,939
8,947
8,966
8,968
8,971
8,972
8,984
8,998
9,113
9,688
9,769
9,825
9,876
9,993
10,13
10,21
10,36
10,46
10,49
10,63
10,66
10,72
10,95
10,99
10,105
10,111
10,130
10,135
10,155
10,168
10,181
10,184
10,194
10,201
10,208
10,239
10,246
10,250
10,262
10,283
10,291
10,297
10,300
10,310
10,323
10,330
10,338
10,340
10,341
10,365
10,369
10,371
10,380
10,387
10,397
10,410
10,417
10,426
10,434
10,439
10,465
10,505
10,561
10,563
10,567
10,586
10,593
10,597
10,598
10,599
10,626
10,650
10,666
10,690
10,702
10,721
10,741
10,746
10,747
10,776
10,819
10,866
10,867
10,878
10,893
10,898
10,900
10,902
10,907
10,909
10,919
10,935
10,940
10,969
10,977
10,994
10,997
11,54
11,74
11,88
11,104
11,209
11,277
11,324
11,584
11,715
12,43
12,292
12,865
13,19
13,21
13,39
13,46
13,49
13,63
13,66
13,72
13,95
13,99
13,105
13,111
13,130
13,135
13,155
13,168
13,181
13,184
13,190
13,194
13,201
13,208
13,231
13,239
13,246
13,250
13,262
13,283
13,291
13,295
13,297
13,300
13,310
13,323
13,330
13,338
13,340
13,341
13,365
13,368
13,369
13,371
13,380
13,387
13,391
13,397
13,400
13,410
13,417
13,426
13,434
13,439
13,465
13,490
13,505
13,525
13,538
13,561
13,566
13,567
13,586
13,597
13,598
13,599
13,603
13,604
13,626
13,641
13,644
13,650
13,666
13,687
13,690
13,714
13,721
13,741
13,746
13,747
13,753
13,764
13,770
13,776
13,819
13,821
13,829
13,837
13,862
13,866
13,867
13,878
13,893
13,898
13,900
13,902
13,908
13,909
13,919
13,935
13,960
13,969
13,977
13,994
13,997
14,16
14,48
14,56
14,83
14,123
14,124
14,144
14,147
14,148
14,149
14,152
14,158
14,160
14,189
14,195
14,225
14,293
14,299
14,309
14,311
14,319
14,343
14,344
14,386
14,392
14,404
14,406
14,429
14,433
14,452
14,456
14,459
14,468
14,493
14,548
14,564
14,665
14,669
14,672
14,689
14,740
14,848
14,861
14,880
14,887
14,904
14,915
14,980
14,995
15,18
15,23
15,287
15,692
16,47
16,48
16,56
16,71
16,109
16,129
16,133
16,148
16,158
16,177
16,188
16,225
16,227
16,269
16,275
16,286
16,288
16,293
16,299
16,302
16,309
16,318
16,319
16,320
16,374
16,392
16,394
16,406
16,416
16,433
16,452
16,456
16,459
16,468
16,474
16,492
16,493
16,494
16,514
16,527
16,548
16,555
16,556
16,582
16,592
16,628
16,635
16,651
16,657
16,660
16,665
16,740
16,762
16,826
16,834
16,845
16,848
16,850
16,861
16,887
16,901
16,904
16,921
16,936
16,946
16,974
16,980
16,987
17,47
17,59
17,64
17,106
17,109
17,125
17,133
17,143
17,149
17,177
17,188
17,227
17,268
17,269
17,275
17,286
17,302
17,316
17,362
17,374
17,379
17,394
17,430
17,474
17,479
17,482
17,492
17,494
17,501
17,514
17,555
17,556
17,557
17,570
17,578
17,579
17,582
17,587
17,592
17,595
17,620
17,628
17,629
17,635
17,642
17,643
17,656
17,657
17,660
17,663
17,677
17,699
17,708
17,733
17,736
17,738
17,739
17,757
17,762
17,787
17,792
17,826
17,831
17,857
17,901
17,921
17,927
17,936
17,938
17,946
17,957
17,963
17,965
17,973
17,983
17,987
17,988
17,992
18,180
18,210
18,285
18,455
18,655
19,21
19,29
19,31
19,49
19,95
19,96
19,109
19,119
19,132
19,135
19,142
19,163
19,166
19,168
19,173
19,184
19,188
19,213
19,227
19,239
19,246
19,262
19,269
19,283
19,291
19,300
19,310
19,318
19,320
19,323
19,332
19,338
19,339
19,340
19,369
19,371
19,380
19,387
19,397
19,410
19,416
19,417
19,422
19,426
19,434
19,458
19,460
19,465
19,472
19,538
19,561
19,563
19,567
19,592
19,593
19,597
19,613
19,674
19,690
19,691
19,694
19,701
19,721
19,738
19,746
19,747
19,784
19,801
19,822
19,842
19,845
19,866
19,867
19,878
19,893
19,916
19,926
19,927
19,940
19,969
19,997
20,53
20,91
20,120
20,134
20,140
20,165
20,178
20,186
20,198
20,214
20,221
20,232
20,260
20,270
20,298
20,305
20,355
20,366
20,403
20,461
20,477
20,480
20,509
20,510
20,532
20,535
20,536
20,540
20,552
20,611
20,615
20,631
20,645
20,679
20,683
20,724
20,735
20,785
20,798
20,814
20,851
20,853
20,881
20,937
20,953
20,959
20,986
20,991
21,29
21,95
21,96
21,109
21,119
21,132
21,133
21,135
21,141
21,142
21,163
21,166
21,168
21,173
21,184
21,188
21,213
21,227
21,239
21,246
21,262
21,269
21,283
21,291
21,300
21,310
21,318
21,320
21,323
21,332
21,338
21,339
21,340
21,369
21,371
21,374
21,380
21,387
21,397
21,410
21,416
21,417
21,422
21,426
21,434
21,457
21,458
21,460
21,465
21,472
21,492
21,514
21,515
21,555
21,561
21,563
21,592
21,593
21,597
21,613
21,654
21,666
21,690
21,691
21,694
21,701
21,721
21,734
21,738
21,746
21,747
21,783
21,784
21,792
21,822
21,842
21,845
21,850
21,862
21,866
21,867
21,878
21,893
21,916
21,925
21,926
21,927
21,940
21,969
21,997
22,79
22,84
22,90
22,103
22,128
22,209
22,274
22,334
22,356
22,360
22,370
22,415
22,424
22,425
22,497
22,521
22,569
22,616
22,623
22,636
22,664
22,698
22,700
22,704
22,718
22,773
22,781
22,815
22,827
22,830
22,885
22,889
22,913
22,930
22,952
22,954
22,955
22,975
23,143
23,287
23,329
23,550
23,557
23,570
23,629
23,708
23,713
23,739
23,857
24,180
24,222
24,223
24,470
24,588
24,639
24,655
24,667
24,726
24,945
25,43
25,69
25,182
25,193
25,203
25,211
25,249
25,280
25,284
25,292
25,303
25,308
25,357
25,373
25,376
25,405
25,421
25,445
25,453
25,489
25,491
25,500
25,522
25,547
25,549
25,560
25,565
25,574
25,612
25,678
25,697
25,719
25,732
25,799
25,813
25,922
25,923
25,932
25,939
25,961
25,998
26,29
26,37
26,41
26,65
26,96
26,98
26,117
26,122
26,132
26,141
26,142
26,163
26,213
26,236
26,294
26,372
26,407
26,472
26,515
26,528
26,590
26,649
26,696
26,722
26,784
26,916
26,924
26,978
26,985
27,29
27,44
27,83
27,95
27,142
27,145
27,147
27,149
27,152
27,153
27,155
27,160
27,163
27,166
27,168
27,184
27,189
27,195
27,205
27,213
27,234
27,244
27,250
27,254
27,262
27,300
27,307
27,310
27,328
27,340
27,371
27,380
27,387
27,410
27,429
27,434
27,457
27,472
27,511
27,564
27,572
27,586
27,593
27,597
27,599
27,610
27,672
27,674
27,690
27,721
27,741
27,746
27,776
27,783
27,784
27,801
27,866
27,867
27,870
27,873
27,874
27,878
27,880
27,888
27,893
27,895
27,902
27,916
27,934
27,935
27,956
27,969
28,69
28,73
28,80
28,81
28,112
28,126
28,159
28,162
28,176
28,182
28,187
28,203
28,219
28,256
28,264
28,284
28,289
28,296
28,303
28,308
28,325
28,327
28,346
28,357
28,385
28,413
28,421
28,441
28,445
28,453
28,462
28,478
28,489
28,491
28,522
28,541
28,547
28,549
28,565
28,571
28,574
28,612
28,614
28,646
28,675
28,678
28,684
28,697
28,716
28,719
28,732
28,749
28,752
28,765
28,799
28,807
28,813
28,816
28,847
28,858
28,868
28,884
28,890
28,923
28,932
28,939
28,947
28,966
28,971
28,972
28,984
28,998
29,44
29,65
29,95
29,117
29,122
29,130
29,142
29,152
29,153
29,155
29,163
29,166
29,168
29,184
29,205
29,213
29,236
29,244
29,250
29,300
29,307
29,310
29,311
29,335
29,340
29,344
29,353
29,369
29,371
29,372
29,387
29,404
29,410
29,428
29,434
29,439
29,457
29,472
29,487
29,538
29,561
29,564
29,566
29,589
29,590
29,593
29,597
29,610
29,641
29,674
29,712
29,741
29,746
29,776
29,783
29,784
29,801
29,862
29,866
29,870
29,888
29,895
29,902
29,915
29,916
29,935
29,956
29,969
29,978
29,994
29,995
30,81
30,94
30,118
30,156
30,169
30,186
30,212
30,219
30,221
30,226
30,229
30,232
30,257
30,258
30,260
30,270
30,298
30,349
30,355
30,366
30,401
30,411
30,418
30,420
30,480
30,510
30,533
30,535
30,536
30,554
30,596
30,611
30,615
30,631
30,680
30,707
30,780
30,798
30,814
30,897
30,905
30,986
30,991
31,85
31,95
31,99
31,106
31,125
31,128
31,168
31,179
31,184
31,274
31,300
31,310
31,312
31,330
31,340
31,341
31,369
31,371
31,387
31,410
31,430
31,434
31,460
31,479
31,482
31,497
31,538
31,539
31,542
31,561
31,579
31,587
31,593
31,597
31,603
31,620
31,643
31,687
31,691
31,694
31,701
31,729
31,733
31,736
31,738
31,746
31,757
31,770
31,781
31,782
31,792
31,819
31,822
31,842
31,862
31,866
31,896
31,898
31,900
31,907
31,913
31,926
31,927
31,930
31,933
31,957
31,964
31,965
31,969
31,973
31,977
31,992
32,85
32,95
32,129
32,135
32,147
32,153
32,168
32,179
32,184
32,195
32,205
32,244
32,262
32,288
32,300
32,310
32,318
32,339
32,340
32,371
32,380
32,387
32,410
32,416
32,458
32,486
32,572
32,597
32,676
32,690
32,721
32,729
32,746
32,775
32,808
32,845
32,866
32,867
32,873
32,878
32,880
32,887
32,893
32,969
32,974
33,35
33,126
33,187
33,221
33,256
33,264
33,289
33,321
33,385
33,441
33,509
33,520
33,571
33,717
33,749
33,791
33,797
33,949
34,45
34,70
34,73
34,81
34,87
34,112
34,126
34,137
34,159
34,161
34,165
34,169
34,170
34,178
34,187
34,192
34,204
34,219
34,221
34,232
34,247
34,252
34,258
34,260
34,265
34,267
34,273
34,276
34,278
34,296
34,325
34,326
34,345
34,346
34,381
34,389
34,399
34,420
34,432
34,435
34,462
34,473
34,477
34,481
34,484
34,503
34,513
34,518
34,530
34,531
34,533
34,535
34,536
34,541
34,543
34,552
34,568
34,575
34,614
34,618
34,630
34,631
34,652
34,680
34,705
34,707
34,710
34,711
34,716
34,720
34,735
34,737
34,748
34,751
34,758
34,765
34,778
34,780
34,795
34,798
34,806
34,814
34,816
34,820
34,836
34,839
34,843
34,847
34,853
34,881
34,884
34,890
34,897
34,905
34,941
34,947
34,950
34,951
34,966
34,972
34,976
34,979
34,984
35,50
35,157
35,305
35,337
35,384
35,469
35,509
35,517
35,619
35,648
35,671
35,679
35,717
35,755
35,791
35,869
35,937
35,942
36,46
36,47
36,64
36,71
36,102
36,105
36,108
36,109
36,110
36,133
36,138
36,143
36,177
36,181
36,190
36,194
36,201
36,206
36,227
36,231
36,268
36,275
36,286
36,302
36,316
36,320
36,342
36,365
36,375
36,391
36,474
36,527
36,578
36,580
36,598
36,601
36,606
36,628
36,632
36,635
36,644
36,650
36,657
36,677
36,702
36,706
36,743
36,753
36,761
36,762
36,764
36,826
36,852
36,859
36,899
36,901
36,909
36,960
37,294
37,407
37,476
37,526
37,528
37,607
37,882
37,883
37,911
38,67
38,127
38,174
38,203
38,308
38,445
38,653
38,678
38,695
38,697
38,719
38,799
38,910
39,49
39,64
39,72
39,105
39,108
39,109
39,133
39,136
39,143
39,177
39,181
39,188
39,190
39,194
39,206
39,227
39,231
39,239
39,246
39,268
39,269
39,275
39,283
39,291
39,302
39,320
39,323
39,329
39,338
39,342
39,362
39,365
39,374
39,391
39,394
39,417
39,422
39,426
39,465
39,474
39,492
39,514
39,527
39,555
39,557
39,567
39,570
39,580
39,592
39,601
39,606
39,617
39,629
39,644
39,657
39,666
39,677
39,682
39,702
39,708
39,713
39,739
39,753
39,761
39,764
39,787
39,817
39,826
39,840
39,850
39,857
39,901
39,908
39,909
39,921
39,936
39,940
39,960
39,997
40,58
40,106
40,175
40,222
40,377
40,430
40,470
40,539
40,542
40,545
40,579
40,588
40,605
40,620
40,637
40,639
40,663
40,726
40,736
40,757
40,768
40,782
40,809
40,896
40,938
40,964
40,967
40,973
41,77
41,317
41,402
41,409
41,449
41,495
41,590
41,649
41,712
41,824
41,833
41,924
41,962
42,78
42,89
42,95
42,97
42,100
42,111
42,119
42,135
42,145
42,173
42,202
42,216
42,234
42,253
42,254
42,262
42,297
42,300
42,307
42,328
42,332
42,340
42,380
42,442
42,454
42,511
42,576
42,589
42,600
42,621
42,625
42,670
42,676
42,690
42,693
42,730
42,734
42,772
42,788
42,790
42,812
42,855
42,863
42,871
42,874
42,878
42,933
42,934
42,999
43,182
43,249
43,287
43,292
43,303
43,357
43,421
43,453
43,489
43,491
43,522
43,547
43,549
43,565
43,612
43,732
43,918
43,923
43,932
44,83
44,95
44,135
44,142
44,145
44,147
44,149
44,152
44,153
44,155
44,160
44,163
44,166
44,168
44,184
44,189
44,195
44,205
44,213
44,234
44,244
44,250
44,254
44,262
44,300
44,310
44,328
44,340
44,371
44,380
44,387
44,410
44,429
44,457
44,472
44,564
44,572
44,586
44,597
44,599
44,610
44,672
44,674
44,690
44,721
44,746
44,776
44,783
44,784
44,801
44,866
44,867
44,870
44,873
44,874
44,878
44,888
44,893
44,895
44,902
44,916
44,956
44,969
45,55
45,70
45,75
45,86
45,92
45,113
45,137
45,139
45,154
45,170
45,191
45,193
45,204
45,207
45,211
45,235
45,247
45,252
45,266
45,267
45,273
45,276
45,278
45,279
45,280
45,326
45,345
45,351
45,352
45,359
45,381
45,389
45,393
45,398
45,432
45,450
45,451
45,467
45,473
45,481
45,507
45,530
45,531
45,534
45,543
45,568
45,575
45,618
45,627
45,658
45,659
45,661
45,711
45,720
45,737
45,758
45,763
45,767
45,769
45,777
45,795
45,800
45,820
45,825
45,843
45,891
45,894
45,917
45,931
45,941
45,951
45,976
46,49
46,63
46,66
46,95
46,99
46,131
46,135
46,153
46,155
46,168
46,181
46,184
46,194
46,201
46,205
46,208
46,239
46,244
46,246
46,250
46,262
46,283
46,291
46,300
46,310
46,323
46,330
46,338
46,340
46,341
46,371
46,380
46,387
46,397
46,410
46,417
46,426
46,465
46,505
46,563
46,567
46,586
46,597
46,598
46,599
46,603
46,650
46,666
46,690
46,721
46,746
46,747
46,776
46,821
46,866
46,867
46,878
46,893
46,898
46,902
46,919
46,940
46,969
46,997
47,71
47,72
47,83
47,95
47,102
47,105
47,109
47,110
47,125
47,133
47,135
47,138
47,144
47,149
47,152
47,160
47,177
47,181
47,188
47,189
47,190
47,194
47,227
47,233
47,262
47,269
47,275
47,286
47,293
47,300
47,302
47,311
47,316
47,319
47,320
47,340
47,365
47,374
47,379
47,380
47,392
47,394
47,422
47,429
47,492
47,501
47,514
47,527
47,555
47,585
47,592
47,595
47,628
47,635
47,642
47,656
47,657
47,672
47,690
47,699
47,702
47,762
47,826
47,850
47,878
47,887
47,901
47,909
47,921
47,936
47,963
47,988
48,56
48,123
48,124
48,144
48,148
48,149
48,152
48,158
48,225
48,293
48,299
48,309
48,311
48,319
48,344
48,353
48,392
48,404
48,406
48,428
48,433
48,452
48,456
48,459
48,468
48,493
48,548
48,651
48,665
48,669
48,740
48,834
48,848
48,861
48,904
48,915
48,980
48,995
49,72
49,95
49,99
49,105
49,111
49,130
49,155
49,168
49,184
49,190
49,201
49,208
49,231
49,239
49,246
49,250
49,262
49,283
49,291
49,295
49,297
49,300
49,310
49,330
49,338
49,340
49,341
49,368
49,369
49,371
49,387
49,391
49,397
49,400
49,410
49,417
49,426
49,434
49,439
49,465
49,490
49,525
49,538
49,561
49,563
49,566
49,567
49,580
49,593
49,597
49,598
49,601
49,603
49,604
49,641
49,644
49,650
49,666
49,687
49,714
49,721
49,741
49,746
49,747
49,753
49,764
49,770
49,776
49,819
49,821
49,829
49,837
49,862
49,866
49,867
49,893
49,898
49,900
49,902
49,907
49,908
49,909
49,919
49,935
49,940
49,960
49,969
49,977
49,994
49,997
50,157
50,198
50,242
50,261
50,271
50,337
50,384
50,403
50,469
50,509
50,517
50,619
50,645
50,671
50,683
50,724
50,755
50,766
50,791
50,869
50,920
50,942
50,948
50,953
51,93
51,116
51,193
51,199
51,207
51,211
51,245
51,266
51,351
51,361
51,383
51,451
51,485
51,560
51,661
51,802
52,127
52,174
52,183
52,255
52,662
53,120
53,134
53,140
53,165
53,178
53,186
53,198
53,214
53,232
53,260
53,304
53,355
53,366
53,403
53,461
53,480
53,510
53,532
53,535
53,540
53,631
53,645
53,683
53,724
53,798
53,805
53,806
53,814
53,849
53,943
53,953
53,959
53,986
53,991
54,88
54,104
54,185
54,197
54,220
54,248
54,277
54,324
54,427
54,584
54,591
54,715
54,912
55,75
55,76
55,113
55,115
55,139
55,185
55,191
55,192
55,197
55,204
55,220
55,235
55,248
55,267
55,324
55,345
55,352
55,381
55,396
55,427
55,496
55,506
55,508
55,534
55,581
55,609
55,627
55,659
55,731
55,751
55,789
55,836
55,838
55,843
55,872
55,877
55,886
55,914
55,931
56,123
56,124
56,144
56,148
56,152
56,158
56,225
56,293
56,299
56,309
56,311
56,319
56,344
56,353
56,392
56,404
56,406
56,428
56,433
56,452
56,456
56,459
56,468
56,493
56,548
56,651
56,665
56,669
56,740
56,834
56,848
56,861
56,904
56,915
56,980
56,995
57,66
57,82
57,99
57,167
57,172
57,180
57,222
57,224
57,251
57,259
57,263
57,285
57,290
57,295
57,330
57,341
57,354
57,400
57,455
57,470
57,539
57,542
57,622
57,626
57,655
57,687
57,703
57,726
57,760
57,782
57,818
57,819
57,896
57,900
57,907
57,964
57,977
58,106
58,175
58,210
58,377
58,470
58,539
58,545
58,579
58,637
58,639
58,663
58,668
58,726
58,736
58,768
58,782
58,896
58,938
58,964
58,967
58,973
59,125
59,128
59,274
59,301
59,479
59,482
59,501
59,569
59,636
59,663
59,815
59,846
59,885
59,938
59,952
59,957
59,963
59,983
59,988
60,65
60,111
60,122
60,145
60,151
60,155
60,234
60,236
60,250
60,254
60,294
60,297
60,306
60,307
60,328
60,368
60,372
60,407
60,439
60,442
60,487
60,490
60,511
60,516
60,525
60,528
60,537
60,546
60,562
60,589
60,604
60,607
60,625
60,633
60,673
60,728
60,741
60,772
60,776
60,823
60,829
60,835
60,837
60,856
60,874
60,883
60,902
60,911
60,934
60,935
60,958
60,978
61,370
61,424
61,519
61,634
61,664
61,681
61,844
61,864
61,954
62,73
62,80
62,126
62,159
62,165
62,176
62,178
62,187
62,200
62,218
62,230
62,240
62,242
62,261
62,304
62,313
62,322
62,325
62,337
62,346
62,437
62,462
62,471
62,475
62,477
62,478
62,513
62,541
62,553
62,630
62,646
62,716
62,748
62,766
62,786
62,806
62,811
62,816
62,853
62,860
62,892
62,928
62,966
62,968
62,971
62,972
62,984
62,989
63,64
63,68
63,99
63,131
63,138
63,201
63,208
63,237
63,246
63,263
63,268
63,283
63,316
63,330
63,338
63,341
63,347
63,505
63,578
63,583
63,587
63,598
63,603
63,643
63,650
63,666
63,687
63,692
63,750
63,770
63,819
63,821
63,898
63,900
63,907
63,919
63,965
63,977
63,992
64,72
64,105
64,125
64,138
64,143
64,181
64,190
64,194
64,222
64,268
64,287
64,316
64,329
64,330
64,341
64,362
64,365
64,379
64,479
64,482
64,501
64,505
64,557
64,570
64,578
64,595
64,603
64,629
64,640
64,642
64,656
64,677
64,699
64,702
64,708
64,713
64,739
64,753
64,787
64,831
64,840
64,898
64,909
64,945
64,957
64,963
64,988
65,77
65,97
65,98
65,100
65,117
65,119
65,122
65,142
65,145
65,151
65,163
65,166
65,173
65,213
65,234
65,236
65,253
65,254
65,281
65,307
65,328
65,332
65,350
65,372
65,409
65,442
65,449
65,472
65,487
65,495
65,511
65,516
65,537
65,546
65,589
65,590
65,621
65,625
65,728
65,730
65,734
65,772
65,783
65,784
65,788
65,790
65,823
65,824
65,833
65,835
65,856
65,874
65,916
65,934
65,944
65,962
65,978
65,999
66,167
66,172
66,201
66,208
66,224
66,246
66,263
66,285
66,295
66,297
66,338
66,400
66,598
66,626
66,650
66,743
66,760
66,821
67,69
67,156
67,203
67,308
67,438
67,445
67,678
67,697
67,719
67,759
67,799
68,82
68,99
68,111
68,131
68,167
68,237
68,259
68,263
68,297
68,330
68,341
68,347
68,368
68,490
68,505
68,525
68,583
68,603
68,604
68,622
68,640
68,670
68,760
68,829
68,832
68,837
68,863
68,879
68,898
68,919
68,933
68,982
69,73
69,80
69,81
69,126
69,159
69,169
69,176
69,182
69,187
69,203
69,219
69,249
69,256
69,258
69,264
69,284
69,289
69,303
69,308
69,325
69,327
69,346
69,357
69,385
69,413
69,420
69,421
69,441
69,445
69,453
69,462
69,478
69,489
69,491
69,513
69,522
69,533
69,541
69,549
69,565
69,571
69,574
69,612
69,614
69,646
69,675
69,678
69,684
69,697
69,707
69,716
69,719
69,732
69,752
69,765
69,780
69,799
69,807
69,813
69,816
69,847
69,868
69,905
69,923
69,932
69,939
69,947
69,966
69,968
69,971
69,972
69,984
69,998
70,81
70,86
70,112
70,126
70,137
70,154
70,165
70,187
70,204
70,219
70,221
70,241
70,247
70,252
70,256
70,264
70,267
70,273
70,276
70,278
70,279
70,296
70,326
70,345
70,381
70,385
70,390
70,399
70,441
70,481
70,530
70,552
70,571
70,575
70,614
70,652
70,711
70,720
70,735
70,737
70,749
70,758
70,795
70,820
70,843
70,847
70,881
70,884
70,886
70,890
70,941
70,951
70,976
70,979
71,72
71,83
71,95
71,105
71,109
71,110
71,125
71,133
71,135
71,138
71,144
71,149
71,152
71,160
71,177
71,181
71,188
71,189
71,190
71,194
71,227
71,233
71,262
71,269
71,275
71,286
71,293
71,300
71,302
71,311
71,316
71,319
71,320
71,340
71,365
71,374
71,379
71,380
71,392
71,394
71,422
71,429
71,474
71,492
71,501
71,514
71,527
71,555
71,585
71,592
71,595
71,628
71,635
71,642
71,656
71,657
71,672
71,690
71,699
71,702
71,762
71,826
71,850
71,878
71,887
71,901
71,909
71,921
71,936
71,963
71,988
72,102
72,105
72,108
72,109
72,110
72,133
72,136
72,138
72,143
72,177
72,181
72,188
72,190
72,194
72,206
72,208
72,227
72,231
72,239
72,246
72,268
72,269
72,275
72,283
72,286
72,291
72,302
72,316
72,320
72,323
72,329
72,338
72,342
72,362
72,365
72,374
72,375
72,391
72,394
72,417
72,426
72,474
72,492
72,514
72,527
72,555
72,557
72,570
72,578
72,580
72,592
72,601
72,606
72,617
72,628
72,629
72,632
72,635
72,644
72,657
72,666
72,677
72,682
72,702
72,706
72,708
72,713
72,739
72,753
72,761
72,762
72,764
72,787
72,817
72,826
72,840
72,850
72,857
72,901
72,908
72,909
72,921
72,936
72,940
72,960
72,997
73,116
73,126
73,159
73,162
73,187
73,193
73,199
73,200
73,203
73,207
73,211
73,218
73,230
73,240
73,247
73,252
73,256
73,264
73,266
73,276
73,278
73,284
73,308
73,325
73,326
73,346
73,351
73,358
73,361
73,383
73,385
73,405
73,413
73,438
73,441
73,445
73,451
73,462
73,471
73,475
73,481
73,500
73,513
73,520
73,530
73,541
73,543
73,553
73,560
73,571
73,574
73,646
73,661
73,675
73,678
73,684
73,695
73,697
73,716
73,719
73,720
73,749
73,752
73,758
73,765
73,786
73,795
73,797
73,799
73,807
73,811
73,813
73,816
73,820
73,922
73,939
73,941
73,947
73,951
73,966
73,968
73,972
73,976
73,984
73,989
73,998
74,88
74,104
74,209
74,277
74,324
74,584
74,715
75,76
75,113
75,115
75,137
75,139
75,170
75,185
75,191
75,192
75,197
75,204
75,220
75,235
75,248
75,267
75,324
75,345
75,352
75,381
75,396
75,398
75,427
75,431
75,496
75,506
75,508
75,534
75,581
75,609
75,627
75,659
75,731
75,751
75,789
75,836
75,838
75,843
75,877
75,886
75,931
76,86
76,92
76,115
76,154
76,156
76,191
76,196
76,220
76,226
76,238
76,279
76,352
76,393
76,396
76,467
76,504
76,512
76,581
76,609
76,627
76,658
76,659
76,725
76,877
76,914
77,89
77,122
77,145
77,202
77,234
77,236
77,254
77,281
77,307
77,317
77,328
77,343
77,372
77,386
77,409
77,436
77,442
77,449
77,487
77,495
77,511
77,589
77,625
77,649
77,676
77,693
77,712
77,772
77,824
77,833
77,835
77,924
77,934
77,962
77,978
78,89
78,95
78,97
78,111
78,119
78,135
78,173
78,202
78,216
78,234
78,253
78,254
78,262
78,297
78,300
78,306
78,307
78,328
78,332
78,340
78,380
78,442
78,454
78,511
78,576
78,589
78,600
78,621
78,625
78,670
78,676
78,690
78,693
78,730
78,734
78,772
78,788
78,812
78,855
78,863
78,871
78,874
78,878
78,933
78,934
78,982
78,999
79,90
79,103
79,128
79,274
79,301
79,334
79,356
79,415
79,424
79,425
79,443
79,448
79,466
79,521
79,569
79,623
79,636
79,664
79,681
79,698
79,700
79,844
79,854
